gene_name,TC1-Tfh,TC1-Tn,TC2-Tfh,TC2-Tn,TC4-Tfh,TC4-Tn
Dtnbos,0,0,0,0,0,0
Dtnbp1,323,269,310,236,330,236
Dtwd1,77,107,82,87,110,119
Dtwd2,83,147,61,112,84,164
Dtx1,3322,8669,4546,7434,3022,8202
Dtx2,654,724,601,638,672,659
Dtx3,4189,1233,3859,1154,4549,1283
Dtx3l,2637,3690,2375,2997,2794,3870
Dtx4,778,384,700,184,1127,407
Dtymk,877,1062,835,865,1054,1158
Duox1,0,0,0,0,0,0
Duox2,0,0,1,1,0,0
Duoxa1,0,0,0,0,0,0
Dupd1,0,0,0,0,0,0
Dus1l,986,1218,918,1151,1097,1187
Dus2,758,190,521,190,814,213
Dus3l,1285,1700,1212,1537,1410,1645
Dus4l,113,184,71,159,116,187
Dusp1,12993,3041,12079,3833,7415,1328
Dusp10,817,1965,704,1511,754,1676
Dusp11,4908,7192,4462,6613,4936,6933
Dusp12,333,338,313,308,376,357
Dusp13,2,0,0,0,0,0
Dusp14,248,3,168,0,295,0
Dusp15,0,0,0,0,0,0
Dusp16,385,41,239,27,420,60
Dusp18,25,0,26,4,22,0
Dusp19,145,149,137,95,193,123
Dusp2,2899,4457,2392,3306,3276,3937
Dusp22,37,31,31,25,64,45
Dusp23,46,31,40,24,62,35
Dusp26,0,0,0,0,0,0
Dusp27,0,0,0,0,0,0
Dusp28,86,137,69,104,85,119
Dusp3,38,1,24,0,33,0
Dusp4,1070,16,968,19,1171,32
Dusp5,433,631,463,562,296,508
Dusp6,2083,562,2454,875,2043,460
Dusp7,767,1356,622,1247,766,1357
Dusp8,0,0,1,3,6,2
Dusp9,38,0,14,0,46,0
Dut,542,590,498,527,522,625
Duxbl1,0,0,0,0,0,0
Dvl1,2015,2603,1683,2312,1928,2398
Dvl2,824,884,754,852,837,902
Dvl3,966,989,971,979,997,1023
Dxo,686,650,636,531,775,612
Dym,461,604,456,549,535,630
Dync1h1,10994,14998,9944,14183,11824,17129
Dync1i1,4,0,2,0,4,0
Dync1i2,1805,1681,1596,1453,1841,1708
Dync1li1,1307,1370,1196,1181,1313,1302
Dync1li2,1222,1458,1057,1210,1270,1438
Dync2h1,292,224,248,229,286,251
Dync2li1,48,3,35,7,46,5
Dynll1,887,1207,863,1228,928,1165
Dynll2,1654,1038,1570,922,1460,1001
Dynlrb1,1132,1130,1008,853,1266,970
Dynlrb2,0,0,0,0,0,0
Dynlt1-ps1,6,5,7,2,4,3
Dynlt1a,22,8,14,6,18,10
Dynlt1b,7,12,12,5,9,14
Dynlt1c,14,19,15,17,12,23
Dynlt1f,38,49,31,35,56,48
Dynlt3,1456,267,998,203,1432,265
Dyrk1a,2886,3496,2546,2920,2818,3411
Dyrk1b,518,275,526,252,503,295
Dyrk2,1027,1892,898,1695,1017,2054
Dyrk3,0,0,2,1,1,1
Dyrk4,2,0,3,0,3,0
Dysf,0,0,0,0,0,0
Dyx1c1,8,22,11,16,15,19
Dzank1,18,4,20,11,15,2
Dzip1,974,2298,1181,2082,1179,2509
Dzip1l,0,0,1,0,1,0
Dzip3,490,270,455,243,598,337
E030002O03Rik,0,0,0,0,0,0
E030013I19Rik,0,0,0,0,0,0
E030024N20Rik,0,1,0,1,0,0
E030030I06Rik,25,114,21,88,22,113
E030037K01Rik,5,5,2,5,5,10
E030042O20Rik,9,55,10,36,9,61
E030044B06Rik,0,0,1,0,0,0
E130012A19Rik,72,238,75,191,97,198
E130018N17Rik,0,1,1,0,0,0
E130018O15Rik,0,0,0,0,0,0
E130102H24Rik,77,109,65,83,104,123
E130114P18Rik,1,0,1,0,0,0
E130116L18Rik,1,0,0,0,0,0
E130201H02Rik,0,0,0,1,0,1
E130208F15Rik,65,50,44,36,90,62
E130215H24Rik,14,43,7,39,12,53
E130218I03Rik,0,0,0,0,0,1
E130304I02Rik,1,2,1,1,2,1
E130307A14Rik,278,333,255,302,301,342
E130308A19Rik,733,188,690,147,766,168
E130309D02Rik,733,835,608,730,691,841
E130309D14Rik,0,0,0,0,0,0
E130311K13Rik,105,59,98,50,130,70
E130317F20Rik,38,59,32,56,37,66
E230001N04Rik,40,114,35,66,54,130
E230008N13Rik,0,0,0,0,0,0
E230013L22Rik,10,12,6,13,11,7
E230015B07Rik,0,2,0,0,0,0
E230016K23Rik,0,0,0,0,0,0
E230016M11Rik,78,28,85,39,69,25
E230020A03Rik,1,1,2,0,0,1
E230025N22Rik,0,0,0,0,0,0
E2f1,40,41,43,39,38,41
E2f2,599,546,547,442,568,688
E2f3,281,86,289,85,321,100
E2f4,2745,2548,2437,2239,2509,2478
E2f5,241,210,197,194,227,194
E2f6,408,371,377,286,443,352
E2f7,8,1,11,3,16,3
E2f8,14,3,21,3,33,4
E330009J07Rik,834,1495,734,1268,898,1474
E330011M16Rik,3,9,6,9,4,10
E330013P04Rik,0,0,0,0,0,0
E330017A01Rik,0,0,0,0,0,0
E330017L17Rik,0,0,1,0,0,1
E330020D12Rik,25,26,19,19,44,34
E330021D16Rik,87,1,28,1,75,0
E330040D14Rik,0,0,0,0,0,0
E430014B02Rik,10,304,21,346,7,313
E430018J23Rik,136,158,112,126,132,166
E430024P14Rik,6,1,0,0,1,0
E430025E21Rik,1080,941,993,811,1176,922
E4f1,2076,1990,1966,1864,2099,2137
E530001K10Rik,0,0,1,0,0,0
E530011L22Rik,29,0,13,0,44,0
EU599041,0,0,0,0,0,0
Eaf1,1659,1453,1378,1446,1790,1478
Eaf2,5,4,2,6,5,6
Eapp,755,774,598,654,786,768
Ear1,1,0,0,0,0,0
Ear2,0,0,0,0,0,0
Ear6,0,0,0,0,0,0
Ears2,407,695,398,658,423,655
Ebag9,552,566,467,469,562,600
Ebf1,0,0,1,3,0,0
Ebf3,4,0,5,0,4,0
Ebf4,0,0,3,0,2,0
Ebi3,248,3,353,0,245,3
Ebna1bp2,869,1102,790,954,927,1092
Ebp,504,531,484,512,553,555
Ebpl,171,121,162,105,188,116
Ecd,882,844,702,758,958,875
Ece1,2179,1035,1811,866,2282,992
Ece2,59,122,40,84,43,116
Ecel1,710,2,476,1,886,1
Ech1,1009,951,879,758,1065,840
Echdc1,287,267,249,200,285,282
Echdc2,75,17,64,31,87,28
Echdc3,7,0,8,0,10,1
Echs1,668,552,576,508,702,625
Eci1,440,324,366,249,422,294
Eci2,669,690,620,572,632,681
Eci3,0,0,0,0,0,0
Ecm1,383,915,379,927,374,944
Ecm2,1,0,2,1,1,1
Ecscr,1,0,0,0,1,0
Ecsit,354,484,306,416,364,480
Ect2,75,56,69,46,113,80
Ect2l,72,10,33,8,61,10
Eda,0,0,0,0,0,0
Eda2r,0,0,1,0,0,0
Edar,0,0,0,0,0,0
Edaradd,3,4,6,9,4,11
Edc3,1119,1078,1015,838,1191,1023
Edc4,2974,3224,2748,2798,3116,3084
Eddm3b,0,0,0,0,0,0
Edem1,3088,4785,2953,4419,3175,4806
Edem2,866,965,818,814,1006,1027
Edem3,981,1177,926,1161,1084,1209
Edf1,1193,1256,1072,1117,1374,1213
Edil3,0,0,0,0,0,0
Edn1,0,0,0,0,0,0
Edn2,1,0,4,0,0,0
Edn3,613,1,615,2,978,2
Ednra,1,0,0,0,0,0
Ednrb,0,0,4,0,5,0
Edrf1,864,1050,842,982,991,1043
Eea1,9422,222,6388,196,10868,175
Eed,1038,1181,1071,1101,1123,1209
Eef1a1,77950,171167,65009,129398,73640,149458
Eef1a2,0,0,0,0,0,0
Eef1b2,5914,15203,5026,11829,5858,13431
Eef1d,1957,3733,1798,3003,2155,3475
Eef1e1,244,383,234,346,258,393
Eef1g,4337,9204,3560,7276,4507,8497
Eef2,43420,84700,36790,66959,42972,77416
Eef2k,158,266,170,245,126,217
Eef2kmt,342,497,308,369,388,438
Eefsec,499,702,455,669,546,804
Eepd1,3,11,1,7,4,7
Efcab11,5,4,7,6,7,5
Efcab12,4,3,17,8,19,11
Efcab14,1127,1118,1121,1025,1289,1162
Efcab2,72,68,64,70,92,98
Efcab3,0,1,0,0,0,0
Efcab5,15,6,11,5,28,13
Efcab7,56,56,54,41,65,68
Efcab8,10,6,6,14,4,12
Efcab9,6,26,7,15,27,20
Efcc1,0,1,0,0,0,0
Efemp2,30,7,34,8,33,11
Efhb,2,2,1,0,4,0
Efhc1,7,3,4,3,8,3
Efhc2,21,2,10,2,18,1
Efhd1,0,0,0,0,0,0
Efhd2,2897,996,2277,892,2541,889
Efna1,0,0,0,1,0,1
Efna2,1,14,4,21,4,20
Efna3,0,0,0,0,0,0
Efna4,25,7,18,11,24,5
Efna5,0,0,0,0,0,1
Efnb1,77,75,80,74,82,59
Efnb2,325,24,257,15,359,14
Efnb3,30,63,28,56,29,86
Efr3a,2271,3608,2108,2941,2230,3221
Efr3b,11,3,7,6,7,3
Eftud1,546,675,443,558,557,649
Eftud2,2335,2414,2163,2040,2581,2465
Egf,20,56,24,61,38,86
Egfl6,0,0,0,0,0,0
Egfl7,0,2,2,0,1,2
Egfl8,71,82,77,63,110,89
Egflam,0,0,0,0,0,0
Egfr,0,0,0,0,0,0
Egfros,0,0,0,0,1,0
Egln1,1395,1537,1098,1242,1377,1285
Egln2,1592,1435,1119,1195,1362,1417
Egln3,662,116,451,85,559,103
Egr1,4774,2166,4947,1960,4588,2071
Egr2,2431,242,2526,258,2681,307
Egr3,565,217,529,242,662,334
Egr4,12,0,15,1,11,0
Ehbp1,86,78,74,59,82,70
Ehbp1l1,2085,1137,1909,1048,2142,1127
Ehd1,735,250,555,212,761,233
Ehd2,27,0,23,5,36,2
Ehd3,4643,2926,3934,2472,4837,2877
Ehd4,270,110,249,202,346,201
Ehf,18,0,2,0,21,0
Ehhadh,278,342,240,289,285,330
Ehmt1,1458,1916,1336,1768,1480,1898
Ehmt2,5643,3975,5095,3474,5383,3852
Ei24,1906,1068,1495,884,1886,954
Eid1,876,834,795,669,1016,843
Eid2,126,72,101,44,130,45
Eid2b,91,86,70,67,95,93
Eif1,5014,6101,4363,5275,3883,4385
Eif1-ps1,1,2,1,2,2,4
Eif1-ps3,0,0,0,0,0,0
Eif1a,709,707,567,584,732,691
Eif1ad,1034,1065,867,952,1071,979
Eif1ax,1062,1061,869,1044,992,1083
Eif1b,536,627,458,540,592,647
Eif2a,832,1119,856,1011,973,1186
Eif2ak1,1381,1349,1242,1155,1418,1323
Eif2ak2,942,437,949,342,1014,492
Eif2ak3,650,925,535,850,589,804
Eif2ak4,796,612,708,503,925,597
Eif2b1,380,534,350,461,390,544
Eif2b2,722,936,641,771,756,999
Eif2b3,234,323,197,280,251,332
Eif2b4,648,730,554,655,655,724
Eif2b5,827,1170,749,1024,780,1146
Eif2d,852,830,784,696,916,854
Eif2s1,1034,1377,942,1150,955,1327
Eif2s2,785,1175,701,908,756,1056
Eif2s3x,571,715,576,600,573,639
Eif2s3y,0,0,0,0,0,0
Eif3a,6593,8202,5907,7248,6549,7953
Eif3b,3067,3651,2796,3221,3125,3598
Eif3c,4798,5334,4107,4359,4664,4879
Eif3d,2650,3288,2209,2683,2706,3082
Eif3e,2799,5136,2578,3916,3228,4794
Eif3f,4759,7489,4545,6149,5231,6848
Eif3g,1488,2051,1308,1773,1474,1857
Eif3h,3194,5722,2914,4493,3303,5204
Eif3i,1981,2907,1626,2362,2025,2784
Eif3j1,287,358,148,202,163,208
Eif3j2,7,9,108,134,129,136
Eif3k,2147,3426,1828,2678,2137,3025
Eif3l,2297,2787,2151,2294,2409,2787
Eif3m,1716,2465,1534,2033,1733,2306
Eif3s6-ps1,1,1,0,1,3,2
Eif3s6-ps2,27,54,75,99,2,3
Eif4a-ps4,35,41,38,32,37,50
Eif4a1,5270,7316,4596,6403,5053,6702
Eif4a2,11565,16266,10841,16200,11507,15236
Eif4a3,1528,1881,1337,1630,1651,1736
Eif4b,8010,9969,7365,8026,8358,9367
Eif4e,1031,884,892,821,1025,873
Eif4e2,1576,1586,1374,1417,1643,1725
Eif4e3,179,332,189,316,186,364
Eif4ebp1,148,90,102,75,149,77
Eif4ebp2,2793,3585,2541,2807,3044,3337
Eif4ebp3,14,18,16,20,11,12
Eif4enif1,3405,2117,2590,1918,3524,2181
Eif4g1,8272,10821,7709,9438,8439,10165
Eif4g2,18397,21087,16421,18030,18771,20736
Eif4g3,5663,5563,5087,5294,6030,6513
Eif4h,3815,3600,3317,2893,3902,3511
Eif5,5688,6900,5043,5873,5700,6436
Eif5a,4647,5652,4163,4690,4718,5024
Eif5a2,287,233,297,152,309,199
Eif5al3-ps,6,7,4,3,4,3
Eif5b,2165,2500,1991,2264,2238,2412
Eif6,1059,1306,938,1117,1158,1289
Elac1,652,732,567,507,723,639
Elac2,835,1021,750,946,871,994
Elane,0,0,0,0,0,1
Elavl1,2716,2238,2238,1973,2822,2225
Elavl3,0,1,0,0,4,1
Eldr,3,3,3,3,4,3
Elf1,5841,8038,5674,7109,6194,8227
Elf2,2868,2955,2643,2686,2895,2910
Elf3,0,0,0,0,0,0
Elf4,6301,7195,6018,6449,6568,7556
Elfn1,4,1,1,2,7,0
Elfn2,1,0,2,0,2,2
Elk1,742,607,742,651,808,625
Elk3,2766,1128,2494,1019,2921,1113
Elk4,5080,5170,4577,4893,5682,5953
Ell,965,1056,817,1021,996,988
Ell2,312,119,329,93,338,105
Ell3,1,0,0,0,0,0
Elmo1,3725,3768,3294,3347,3960,3829
Elmo2,1157,1406,965,1189,1155,1369
Elmo3,463,238,341,230,413,226
Elmod1,6,0,27,0,16,0
Elmod2,412,392,438,348,527,429
Elmod3,366,378,262,266,376,297
Elmsan1,2428,2782,2285,2818,2543,2769
Elof1,350,286,314,243,357,290
Elovl1,1023,1006,917,905,1028,1002
Elovl2,1,0,2,0,0,0
Elovl3,0,0,0,0,0,0
Elovl4,3,0,1,0,4,1
Elovl5,2421,3347,2295,2984,2348,3014
Elovl6,241,527,227,412,209,482
Elovl7,3,63,3,69,3,93
Elp2,1877,1728,1611,1568,1981,1819
Elp3,894,1047,821,845,1019,1081
Elp4,150,134,124,103,169,129
Elp5,452,440,424,346,504,409
Elp6,149,118,139,118,164,127
Emb,2876,5120,2107,4355,2654,4896
Emc1,1148,1423,1111,1359,1367,1476
Emc10,2159,1883,1875,1441,2011,1683
Emc2,565,606,520,516,611,639
Emc3,822,758,699,626,954,781
Emc4,379,395,276,305,331,363
Emc6,361,557,340,483,422,570
Emc7,655,802,515,638,645,763
Emc8,522,546,477,508,553,609
Emc9,199,416,206,313,255,409
Emd,1087,1016,828,781,981,855
Eme1,15,20,24,15,32,24
Eme2,590,614,470,517,625,655
Emg1,1936,3002,1553,2641,1925,2815
Emid1,182,4086,314,3941,203,4057
Emilin1,28,91,32,85,39,103
Emilin2,3,0,0,0,1,0
Emilin3,0,0,0,0,0,0
Eml1,5,0,9,0,5,0
Eml2,922,479,926,428,994,486
Eml3,2598,2367,2339,2169,2514,2256
Eml4,3091,1650,2557,1467,3366,1722
Eml5,1090,1204,961,1240,1130,1171
Eml6,251,10,277,11,344,4
Emp1,109,2,71,1,76,2
Emp2,1,0,0,0,1,0
Emp3,1182,2552,1005,2235,1090,2484
Emx2,0,0,0,0,0,0
Enah,0,0,1,2,0,0
Enam,0,0,0,0,0,0
Enc1,677,1867,668,1767,628,1803
Endod1,2518,110,2421,79,2737,79
Endog,93,150,76,103,83,136
Endou,0,0,0,1,0,1
Endov,1144,1021,1038,944,1267,1070
Eng,7,14,5,16,8,10
Engase,150,326,135,260,192,351
Enho,0,0,1,0,0,0
Enkd1,60,15,52,12,48,18
Enkur,0,1,1,1,2,1
Eno1,2238,3716,1765,3211,2216,3405
Eno1b,4,3,0,2,1,3
Eno2,262,20,197,12,289,19
Eno3,262,427,241,423,288,507
Eno4,2,0,1,0,2,0
Enoph1,279,355,286,351,252,352
Enox1,8,0,5,0,14,0
Enox2,272,227,242,191,325,233
Enpep,5,0,7,0,15,0
Enpp1,651,341,523,297,770,280
Enpp2,42,14,76,7,45,3
Enpp3,3,0,0,0,2,0
Enpp4,279,737,233,677,301,684
Enpp5,348,169,356,167,432,182
Enpp6,12,0,5,1,10,1
Ensa,2347,2438,2037,2106,2594,2397
Enthd1,2,5,1,5,0,3
Enthd2,840,934,759,907,845,936
Entpd1,407,24,403,12,515,22
Entpd2,1,0,0,0,1,0
Entpd3,0,2,0,0,0,0
Entpd5,1350,2387,1153,2081,1352,2242
Entpd6,1179,1530,1043,1289,1270,1456
Entpd7,185,136,191,136,189,151
Entpd8,0,0,0,0,0,0
Eny2,469,516,365,435,442,475
Eogt,661,535,602,515,757,527
Eomes,248,122,268,99,150,173
Ep300,5611,6470,5273,5670,5484,6065
Ep400,6638,8226,6007,7712,7084,8799
Epas1,56,755,86,754,73,716
Epb4.1,3903,5347,2857,4369,3692,5059
Epb4.1l1,21,193,35,179,19,246
Epb4.1l2,990,1840,1000,1778,1250,1992
Epb4.1l3,1,0,0,0,0,0
Epb4.1l4a,11,0,11,2,15,0
Epb4.1l4aos,109,249,91,241,101,245
Epb4.1l4b,0,1,0,0,0,0
Epb4.1l5,185,20,77,20,198,30
Epb4.2,0,0,0,0,0,0
Epc1,2241,3012,2056,2725,2227,3220
Epc2,1584,1717,1420,1532,1632,1825
Epcam,150,4,153,16,137,15
Epdr1,17,0,20,0,19,0
Epg5,1131,1614,995,1421,1317,1768
Epgn,1,1,0,0,0,0
Epha1,1,1,0,0,2,0
Epha10,2,0,3,0,2,0
Epha2,0,1,0,0,0,0
Epha3,18,0,14,0,17,2
Epha4,0,0,0,0,0,1
Epha5,0,0,0,0,0,0
Epha7,2,0,0,0,2,0
Epha8,1,0,1,0,0,0
Ephb2,1,1,2,4,2,1
Ephb3,1,0,0,0,1,0
Ephb4,0,0,1,0,0,1
Ephb6,1311,1144,1495,1131,1888,1241
Ephx1,5666,1721,4939,1500,6098,1687
Ephx2,0,0,1,0,0,1
Ephx3,0,4,0,0,0,3
Ephx4,12,10,14,16,9,17
Epm2a,1,3,0,7,0,6
Epm2aip1,1577,2030,1446,2010,1792,2424
Epn1,2560,2871,2257,2533,2431,2720
Epn2,4,8,4,12,3,6
Epn3,0,0,0,0,1,0
Epor,2,0,2,1,2,1
Eprs,2359,2892,2093,2540,2563,3036
Eps15,2802,3396,2677,3096,2973,3387
Eps15l1,1691,1992,1492,1887,1709,2114
Eps8,0,0,1,0,0,0
Eps8l1,1,3,4,1,0,2
Eps8l2,6,0,2,2,7,2
Eps8l3,0,0,0,0,0,0
Epsti1,929,1659,917,1196,1097,1566
Ept1,631,701,594,736,605,706
Epx,5,0,0,0,0,0
Eqtn,2,3,2,0,5,2
Eral1,529,614,426,528,588,601
Erap1,2229,3057,2213,2335,2601,2998
Erbb2,0,0,0,0,0,1
Erbb2ip,7413,5927,6994,5479,7434,5923
Erbb3,408,154,311,125,389,189
Erc1,566,462,528,477,675,562
Ercc1,515,455,427,450,509,507
Ercc2,1277,1710,1232,1580,1351,1743
Ercc3,1022,1188,884,993,1040,1174
Ercc4,1086,1142,1019,969,1110,1175
Ercc5,964,1053,892,1050,1033,1083
Ercc6,1391,1554,1329,1601,1500,1846
Ercc6l,94,93,74,95,113,106
Ercc6l2,1984,767,1717,720,2371,824
Ercc8,226,277,219,274,255,308
Erdr1,543,727,273,340,305,377
Ereg,0,0,0,0,0,0
Erf,903,871,784,798,936,849
Erg,0,0,1,0,0,0
Ergic1,1703,537,1629,471,1621,485
Ergic2,1462,1183,1285,1154,1507,1217
Ergic3,1423,1104,1283,961,1428,1047
Erh,108,105,72,102,69,100
Eri1,1061,1436,1009,1297,1194,1508
Eri2,260,358,240,270,298,334
Eri3,459,361,432,320,511,363
Erich1,225,276,242,260,234,294
Erich2,1,0,2,0,3,0
Erich2os,0,0,0,0,0,0
Erich3,6,0,16,0,9,0
Erich4,0,0,0,0,0,0
Erich5,1,0,0,0,0,0
Erich6,1,0,0,0,3,0
Erlec1,579,510,533,430,647,519
Erlin1,214,225,209,201,227,182
Erlin2,643,529,568,464,662,552
Ermap,6,11,12,8,7,7
Ermard,367,287,343,282,425,356
Ermn,0,0,0,0,0,0
Ermp1,1244,657,1188,574,1441,757
Ern1,600,272,485,232,669,323
Ern2,0,0,0,0,0,0
Ero1l,470,512,480,514,447,577
Ero1lb,415,452,360,411,449,423
Erp27,25,109,42,89,48,113
Erp29,954,1177,834,1039,964,1140
Erp44,1046,1147,1050,907,1171,1040
Errfi1,174,110,134,109,201,159
Erv3,1,0,0,0,0,0
Esam,1,1,4,1,1,2
Esco1,1713,1809,1618,1627,1865,1667
Esco2,9,3,10,4,11,2
Esd,766,832,683,655,872,758
Esf1,547,758,543,647,520,745
Esm1,52,0,55,1,21,0
Espl1,20,7,22,10,44,8
Espn,181,88,163,81,235,82
Espnl,0,6,0,3,3,15
Esr1,159,134,114,102,130,79
Esr2,0,0,0,0,0,0
Esrp1,0,0,0,0,0,0
Esrp2,1,0,1,0,0,0
Esrra,641,717,592,637,609,691
Esrrb,0,0,0,0,0,0
Esrrg,0,0,0,0,0,0
Esyt1,3568,11486,3570,10697,3254,10237
Esyt2,8196,7307,7364,6705,9303,7972
Esyt3,25,0,30,0,51,0
Etaa1,664,550,487,469,616,579
Etaa1os,9,8,5,9,8,10
Etf1,2247,2438,1896,2095,2203,2285
Etfa,659,736,547,597,717,674
Etfb,640,382,507,379,645,384
Etfdh,687,617,679,620,734,600
Ethe1,125,209,121,158,120,186
Etl4,11,0,14,1,13,2
Etnk1,7954,7983,6014,6617,7974,7686
Etnk2,0,0,0,0,1,0
Etohd2,25,32,17,25,31,31
Etohi1,139,198,95,178,158,219
Etos1,0,0,0,0,0,0
Ets1,35402,39587,29763,31558,34718,39872
Ets2,376,1067,458,958,401,1047
Etv1,9,6,4,3,5,3
Etv2,0,0,0,1,1,0
Etv3,1868,3618,1746,3226,1687,3401
Etv3l,0,0,0,0,0,0
Etv4,11,0,8,2,14,0
Etv5,308,18,240,28,347,36
Etv6,2235,1094,1682,800,1935,937
Eva1a,0,0,0,0,0,0
Eva1b,433,239,341,216,370,237
Eva1c,8,0,2,1,7,1
Evc,7,1,5,0,1,6
Evc2,1,0,0,0,1,1
Evi2a,903,311,787,244,908,231
Evi2b,0,0,0,0,0,0
Evi5,118,27,125,30,112,25
Evi5l,414,249,400,264,483,268
Evl,6222,9161,5721,7802,6392,9890
Evpl,1,8,2,16,5,5
Evx1,1,0,0,0,0,0
Ewsr1,8514,8818,7856,8248,8860,9184
Exd1,2,8,6,13,2,9
Exd2,874,1028,793,915,889,952
Exo1,20,19,29,15,23,11
Exo5,410,303,346,215,505,335
Exoc1,1351,1157,1261,1118,1545,1277
Exoc2,1765,1589,1607,1294,1860,1560
Exoc3,1773,1755,1565,1485,1928,1636
Exoc3l,18,20,16,26,23,25
Exoc3l2,0,0,0,0,0,0
Exoc3l4,0,0,1,0,2,0
Exoc4,1137,1025,1031,863,1143,982
Exoc5,1223,1607,1192,1468,1253,1677
Exoc6,848,888,712,624,1050,827
Exoc6b,716,566,629,560,849,743
Exoc7,1199,1069,1040,872,1280,1000
Exoc8,384,578,344,487,538,598
Exog,198,293,193,231,210,273
Exosc1,332,489,256,368,327,437
Exosc10,2088,2463,1844,2190,2246,2550
Exosc2,494,776,485,703,544,803
Exosc3,535,557,505,465,597,568
Exosc4,338,458,312,376,345,434
Exosc5,450,553,425,524,468,515
Exosc7,424,612,392,551,462,707
Exosc8,1750,1574,1516,1367,1859,1610
Exosc9,465,497,452,426,523,478
Exph5,133,10,112,19,163,19
Ext1,1985,578,1540,472,2412,554
Ext2,892,964,796,705,898,955
Extl1,24,8,21,11,19,10
Extl2,100,115,70,73,91,73
Extl3,1850,1836,1658,1532,1910,1701
Eya1,1,0,0,0,0,0
Eya2,134,682,280,683,171,723
Eya3,1491,1551,1284,1296,1624,1585
Ezh1,2862,2640,2719,2216,3049,2492
Ezh2,1259,489,1126,502,1342,610
Ezr,4875,7806,4358,6878,4872,7474
F10,0,1,0,0,0,0
F11,0,0,0,0,2,0
F11r,5,9,7,4,12,2
F12,6,15,8,11,12,27
F13a1,45,10,49,12,42,5
F13b,0,0,0,0,0,1
F2,1,0,0,1,0,1
F2r,295,421,328,319,273,311
F2rl1,448,439,331,308,400,316
F2rl2,4,0,2,1,0,3
F2rl3,63,112,41,88,52,110
F3,0,0,0,0,0,0
F420014N23Rik,0,0,1,0,1,0
F5,0,0,0,0,0,0
F630028O10Rik,0,0,0,0,0,0
F630040K05Rik,1,0,2,0,0,0
F7,1,0,0,0,0,0
F730016J06Rik,0,0,0,0,0,0
F730035M05Rik,0,1,0,0,0,0
F730035P03Rik,0,0,0,0,0,0
F730043M19Rik,814,50,679,40,904,52
F730311O21Rik,13,78,9,60,22,77
F8,19,5,25,8,20,8
F830016B08Rik,168,5,102,5,220,2
F830045P16Rik,0,0,0,0,0,0
F830112A20Rik,0,0,0,0,1,0
F830208F22Rik,1,0,1,0,0,0
F830212C03Rik,0,0,0,0,0,0
F8a,241,277,198,248,261,278
F9,5,0,0,0,1,0
F930015N05Rik,0,0,0,0,0,0
Fa2h,0,0,0,0,0,0
Faah,5033,5496,5240,5325,5598,6027
Fabp12,0,0,1,0,1,0
Fabp3,0,0,0,0,0,0
Fabp4,1,0,0,0,2,0
Fabp5,76,37,62,32,84,32
Fabp6,0,0,0,0,0,0
Fabp7,2,0,2,0,5,0
Fadd,293,295,277,253,331,321
Faddos,0,0,0,0,0,0
Fads1,464,542,363,459,426,494
Fads2,3,0,1,0,1,0
Fads3,0,0,0,0,0,0
Fads6,278,112,304,102,353,126
Faf1,573,792,519,632,626,804
Faf2,1675,1530,1466,1274,1858,1601
Fah,335,46,166,38,295,45
Fahd1,30,33,15,28,31,43
Fahd2a,173,102,125,79,157,108
Faim,426,430,405,343,423,384
Faim2,0,0,0,0,0,0
Fam101a,46,0,13,0,30,0
Fam101b,2528,7360,2449,5296,2864,6451
Fam102a,5250,12311,4546,10173,5076,11764
Fam102b,251,602,256,572,294,636
Fam103a1,272,306,214,222,254,309
Fam104a,642,707,591,580,751,576
Fam105a,1638,3441,1419,3035,1518,3441
Fam107a,0,0,0,0,0,0
Fam107b,6085,7244,6002,5881,6347,6613
Fam109a,126,97,125,85,140,110
Fam109b,14,6,28,5,13,4
Fam110a,294,91,243,98,284,98
Fam110b,8,30,10,15,3,23
Fam110c,6,0,8,0,4,0
Fam111a,1511,1420,1604,1172,1666,1330
Fam114a1,33,24,29,24,43,31
Fam114a2,1441,1676,1357,1420,1667,1764
Fam117a,1387,2227,1349,1914,1480,2343
Fam117b,2112,1610,1650,1446,2475,1587
Fam118a,666,622,546,522,682,617
Fam118b,464,401,405,341,478,394
Fam120a,5991,6098,5216,5468,5629,5621
Fam120aos,64,96,56,75,69,110
Fam120b,1776,1573,1603,1454,2016,1661
Fam120c,545,213,488,201,614,262
Fam122a,192,188,162,165,185,179
Fam122b,352,454,323,374,384,460
Fam124a,0,0,0,0,1,0
Fam124b,108,20,144,31,170,37
Fam126a,501,576,503,591,523,544
Fam126b,573,606,523,598,528,648
Fam129a,4171,272,3515,192,4032,166
Fam129b,69,2,63,3,65,3
Fam129c,293,378,247,352,274,461
Fam131a,97,22,70,32,118,38
Fam131b,3,1,4,1,2,3
Fam131c,0,0,0,0,0,0
Fam132a,134,65,117,50,141,73
Fam132b,0,0,0,0,0,0
Fam133b,602,618,575,630,697,690
Fam134a,2373,1932,2065,1629,2294,1881
Fam134b,2845,3520,2466,2711,2999,3235
Fam134c,3274,4233,2710,3676,3231,3916
Fam135a,57,0,29,0,50,0
Fam135b,0,1,0,1,0,1
Fam136a,272,250,190,190,276,250
Fam136b-ps,0,1,0,0,0,0
Fam13a,2,1,2,0,0,0
Fam13b,1589,1953,1385,1820,1613,2031
Fam149a,1,0,0,0,0,0
Fam149b,485,495,383,424,527,507
Fam150a,0,0,0,0,0,0
