NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,group
GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,,60,0.32126883,1.1634858,0.21984436,0.54318,1,1979,"tags=17%, list=15%, signal=19%",Tfh_TC
GO_HINDLIMB_MORPHOGENESIS,GO_HINDLIMB_MORPHOGENESIS,,19,0.42321658,1.1639273,0.26260504,0.5426972,1,1745,"tags=32%, list=13%, signal=36%",Tfh_TC
GO_CELLULAR_RESPONSE_TO_RADIATION,GO_CELLULAR_RESPONSE_TO_RADIATION,,150,0.27772328,1.1639947,0.15241636,0.543292,1,2258,"tags=27%, list=17%, signal=32%",Tfh_TC
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,,44,0.3437275,1.1642613,0.2235529,0.5432791,1,2126,"tags=30%, list=16%, signal=35%",Tfh_TC
GO_EPIDERMIS_MORPHOGENESIS,GO_EPIDERMIS_MORPHOGENESIS,,19,0.40939668,1.164357,0.24528302,0.5437311,1,2385,"tags=26%, list=18%, signal=32%",Tfh_TC
GO_EAR_MORPHOGENESIS,GO_EAR_MORPHOGENESIS,,72,0.31358695,1.1647906,0.17383178,0.54322815,1,1864,"tags=19%, list=14%, signal=22%",Tfh_TC
GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,,26,0.3873646,1.1649945,0.2235529,0.54338235,1,342,"tags=12%, list=3%, signal=12%",Tfh_TC
GO_TISSUE_MIGRATION,GO_TISSUE_MIGRATION,,230,0.26577684,1.1652179,0.09665427,0.54353714,1,2250,"tags=21%, list=17%, signal=25%",Tfh_TC
GO_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR,GO_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR,,41,0.34800544,1.1655048,0.23251028,0.54344267,1,1917,"tags=27%, list=14%, signal=31%",Tfh_TC
GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,,25,0.3880733,1.1658769,0.24431819,0.54316264,1,1960,"tags=24%, list=14%, signal=28%",Tfh_TC
GO_CELL_CYCLE_CHECKPOINT,GO_CELL_CYCLE_CHECKPOINT,,198,0.27265456,1.1663002,0.122137405,0.54268926,1,2292,"tags=21%, list=17%, signal=25%",Tfh_TC
GO_ENDOCRINE_SYSTEM_DEVELOPMENT,GO_ENDOCRINE_SYSTEM_DEVELOPMENT,,72,0.313362,1.1664602,0.2053388,0.54304606,1,2759,"tags=26%, list=20%, signal=33%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_NEURON_DEATH,GO_NEGATIVE_REGULATION_OF_NEURON_DEATH,,160,0.27638742,1.1666479,0.14481409,0.5433316,1,2418,"tags=22%, list=18%, signal=26%",Tfh_TC
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,,238,0.2642624,1.1670122,0.099804305,0.54309624,1,2763,"tags=25%, list=20%, signal=31%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH,GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH,,16,0.43743348,1.1671375,0.2422998,0.54353464,1,2547,"tags=31%, list=19%, signal=38%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_ORGAN_GROWTH,GO_NEGATIVE_REGULATION_OF_ORGAN_GROWTH,,23,0.39843234,1.1677254,0.23917526,0.54254705,1,2547,"tags=26%, list=19%, signal=32%",Tfh_TC
GO_SIGNAL_RELEASE,GO_SIGNAL_RELEASE,,321,0.2570488,1.1680161,0.10311284,0.5424489,1,2817,"tags=24%, list=21%, signal=30%",Tfh_TC
GO_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,GO_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,,87,0.30073544,1.1687346,0.15226337,0.5411687,1,4241,"tags=47%, list=31%, signal=68%",Tfh_TC
GO_RESPONSE_TO_BMP,GO_RESPONSE_TO_BMP,,99,0.2963665,1.1693959,0.16566867,0.5400163,1,4018,"tags=36%, list=30%, signal=51%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_CELL_AGING,GO_NEGATIVE_REGULATION_OF_CELL_AGING,,21,0.40180764,1.1697421,0.23440453,0.53974897,1,2166,"tags=29%, list=16%, signal=34%",Tfh_TC
GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION,GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION,,427,0.25117922,1.1699438,0.06403013,0.53992593,1,1783,"tags=20%, list=13%, signal=22%",Tfh_TC
GO_RESPONSE_TO_MINERALOCORTICOID,GO_RESPONSE_TO_MINERALOCORTICOID,,17,0.4341161,1.1700141,0.24474187,0.54051834,1,661,"tags=24%, list=5%, signal=25%",Tfh_TC
GO_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR,GO_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR,,25,0.39874908,1.1701789,0.2641129,0.5408022,1,2449,"tags=44%, list=18%, signal=54%",Tfh_TC
GO_ADULT_BEHAVIOR,GO_ADULT_BEHAVIOR,,87,0.30556792,1.1705643,0.15524194,0.54045254,1,4014,"tags=41%, list=30%, signal=58%",Tfh_TC
GO_LONG_TERM_SYNAPTIC_DEPRESSION,GO_LONG_TERM_SYNAPTIC_DEPRESSION,,21,0.41484207,1.1710715,0.23921569,0.5398291,1,3606,"tags=62%, list=27%, signal=84%",Tfh_TC
GO_CORONARY_VASCULATURE_DEVELOPMENT,GO_CORONARY_VASCULATURE_DEVELOPMENT,,33,0.36895266,1.1716026,0.21471173,0.53900534,1,3042,"tags=33%, list=22%, signal=43%",Tfh_TC
GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,,26,0.3810093,1.1716064,0.23046093,0.53978044,1,1485,"tags=19%, list=11%, signal=22%",Tfh_TC
GO_AXO_DENDRITIC_TRANSPORT,GO_AXO_DENDRITIC_TRANSPORT,,59,0.33556044,1.1720232,0.20247933,0.53939325,1,3149,"tags=39%, list=23%, signal=51%",Tfh_TC
GO_NEUROBLAST_PROLIFERATION,GO_NEUROBLAST_PROLIFERATION,,43,0.34873715,1.1721295,0.20436507,0.5398874,1,3052,"tags=26%, list=23%, signal=33%",Tfh_TC
GO_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,GO_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,,33,0.3670113,1.1730604,0.22807017,0.53789634,1,2406,"tags=36%, list=18%, signal=44%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,,118,0.2925912,1.1737157,0.15294118,0.53683,1,1319,"tags=14%, list=10%, signal=15%",Tfh_TC
GO_NEURON_PROJECTION_ORGANIZATION,GO_NEURON_PROJECTION_ORGANIZATION,,74,0.3137304,1.1739538,0.1736527,0.5369258,1,2546,"tags=31%, list=19%, signal=38%",Tfh_TC
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION,GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION,,16,0.45210928,1.1743629,0.25651303,0.5365684,1,3588,"tags=50%, list=27%, signal=68%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,GO_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,,16,0.43804383,1.1744195,0.24547283,0.53719103,1,2,"tags=6%, list=0%, signal=6%",Tfh_TC
GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY,GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY,,29,0.3796923,1.1747056,0.24557957,0.53721106,1,2326,"tags=31%, list=17%, signal=37%",Tfh_TC
GO_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY,GO_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY,,31,0.3726145,1.1751827,0.21862349,0.5366385,1,1304,"tags=23%, list=10%, signal=25%",Tfh_TC
GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,,23,0.4026151,1.175392,0.24688797,0.53682786,1,2324,"tags=30%, list=17%, signal=37%",Tfh_TC
GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,,17,0.43158633,1.176597,0.2559524,0.53400445,1,1261,"tags=29%, list=9%, signal=32%",Tfh_TC
GO_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,GO_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,,72,0.32303864,1.1768289,0.17009346,0.5341661,1,1751,"tags=22%, list=13%, signal=25%",Tfh_TC
GO_OSTEOBLAST_PROLIFERATION,GO_OSTEOBLAST_PROLIFERATION,,19,0.42539352,1.1775885,0.25450903,0.53278875,1,2776,"tags=37%, list=21%, signal=46%",Tfh_TC
GO_ADRENAL_GLAND_DEVELOPMENT,GO_ADRENAL_GLAND_DEVELOPMENT,,16,0.4424468,1.178158,0.2667984,0.532015,1,1576,"tags=31%, list=12%, signal=35%",Tfh_TC
GO_DNA_CONFORMATION_CHANGE,GO_DNA_CONFORMATION_CHANGE,,222,0.2655904,1.1781728,0.10313076,0.53278005,1,2262,"tags=23%, list=17%, signal=28%",Tfh_TC
GO_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,GO_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,,202,0.26991418,1.1781939,0.11089866,0.53352505,1,1896,"tags=20%, list=14%, signal=23%",Tfh_TC
GO_REGULATION_OF_MACROPHAGE_MIGRATION,GO_REGULATION_OF_MACROPHAGE_MIGRATION,,28,0.38526803,1.1786324,0.22884615,0.5331334,1,0,"tags=4%, list=0%, signal=4%",Tfh_TC
GO_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION,GO_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION,,55,0.3374949,1.1788728,0.19238095,0.5333224,1,2203,"tags=29%, list=16%, signal=35%",Tfh_TC
GO_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,GO_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,,90,0.30618635,1.1793935,0.17190388,0.5326158,1,1979,"tags=18%, list=15%, signal=21%",Tfh_TC
GO_REGULATION_OF_CELL_MORPHOGENESIS,GO_REGULATION_OF_CELL_MORPHOGENESIS,,373,0.25631136,1.1796918,0.070017956,0.5326265,1,2455,"tags=24%, list=18%, signal=28%",Tfh_TC
GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT,GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT,,49,0.34072587,1.1799381,0.17567568,0.53279054,1,2635,"tags=31%, list=19%, signal=38%",Tfh_TC
GO_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,GO_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,,23,0.40910575,1.1800717,0.23092784,0.5332172,1,2904,"tags=39%, list=21%, signal=50%",Tfh_TC
GO_DNA_METHYLATION,GO_DNA_METHYLATION,,51,0.3401607,1.1803012,0.18410853,0.5333501,1,3343,"tags=35%, list=25%, signal=47%",Tfh_TC
GO_CELLULAR_RESPONSE_TO_CADMIUM_ION,GO_CELLULAR_RESPONSE_TO_CADMIUM_ION,,24,0.39279637,1.1809984,0.22708334,0.5321335,1,1142,"tags=17%, list=8%, signal=18%",Tfh_TC
GO_PROTEIN_O_LINKED_GLYCOSYLATION,GO_PROTEIN_O_LINKED_GLYCOSYLATION,,77,0.3129323,1.1816574,0.16803278,0.531133,1,3681,"tags=42%, list=27%, signal=57%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION,GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION,,161,0.27998435,1.1817341,0.15369649,0.53171635,1,1833,"tags=16%, list=14%, signal=18%",Tfh_TC
GO_CEREBRAL_CORTEX_CELL_MIGRATION,GO_CEREBRAL_CORTEX_CELL_MIGRATION,,31,0.3718838,1.1817558,0.22396857,0.532477,1,1620,"tags=19%, list=12%, signal=22%",Tfh_TC
GO_REGULATION_OF_DNA_METABOLIC_PROCESS,GO_REGULATION_OF_DNA_METABOLIC_PROCESS,,242,0.2675861,1.1826295,0.08510638,0.53085035,1,2292,"tags=25%, list=17%, signal=29%",Tfh_TC
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,,35,0.36203632,1.1828876,0.21428572,0.5309875,1,2055,"tags=26%, list=15%, signal=30%",Tfh_TC
GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT,GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT,,97,0.29986805,1.1830037,0.15414259,0.531495,1,2113,"tags=22%, list=16%, signal=25%",Tfh_TC
GO_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION,GO_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION,,19,0.4186916,1.1831465,0.265625,0.5318964,1,1914,"tags=32%, list=14%, signal=37%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_GENE_SILENCING,GO_NEGATIVE_REGULATION_OF_GENE_SILENCING,,30,0.38126487,1.1831768,0.22178988,0.53264886,1,2882,"tags=40%, list=21%, signal=51%",Tfh_TC
GO_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,GO_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,,38,0.3610413,1.1836523,0.17864476,0.5320642,1,2318,"tags=32%, list=17%, signal=38%",Tfh_TC
GO_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,GO_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,,33,0.36369324,1.1837903,0.21914893,0.53249365,1,2124,"tags=18%, list=16%, signal=22%",Tfh_TC
GO_CYTOLYSIS,GO_CYTOLYSIS,,24,0.3985185,1.184611,0.2370518,0.5309868,1,123,"tags=13%, list=1%, signal=13%",Tfh_TC
GO_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,GO_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,,61,0.32370856,1.1848056,0.18234165,0.53128135,1,1588,"tags=21%, list=12%, signal=24%",Tfh_TC
GO_SKELETAL_MUSCLE_CONTRACTION,GO_SKELETAL_MUSCLE_CONTRACTION,,30,0.37925628,1.184893,0.22107439,0.53187186,1,2758,"tags=30%, list=20%, signal=38%",Tfh_TC
GO_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY,GO_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY,,15,0.45687303,1.186945,0.22023809,0.5267284,1,2180,"tags=20%, list=16%, signal=24%",Tfh_TC
GO_MEMBRANE_DEPOLARIZATION,GO_MEMBRANE_DEPOLARIZATION,,65,0.3277067,1.1871668,0.17928287,0.5269173,1,2922,"tags=29%, list=22%, signal=37%",Tfh_TC
GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,,71,0.31955716,1.1878428,0.15686275,0.52585703,1,2742,"tags=28%, list=20%, signal=35%",Tfh_TC
GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,,20,0.41621047,1.1880586,0.23319328,0.5260524,1,2148,"tags=25%, list=16%, signal=30%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,GO_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,,25,0.39200613,1.1883874,0.22268908,0.52596605,1,2660,"tags=36%, list=20%, signal=45%",Tfh_TC
GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION,GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION,,94,0.30062553,1.188541,0.14173229,0.52635765,1,3434,"tags=35%, list=25%, signal=47%",Tfh_TC
GO_MESONEPHROS_DEVELOPMENT,GO_MESONEPHROS_DEVELOPMENT,,62,0.3285094,1.1908965,0.16500995,0.5204544,1,1645,"tags=15%, list=12%, signal=16%",Tfh_TC
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,,121,0.2985777,1.1914464,0.13163064,0.5197919,1,2250,"tags=24%, list=17%, signal=28%",Tfh_TC
GO_REGULATION_OF_CHEMOTAXIS,GO_REGULATION_OF_CHEMOTAXIS,,153,0.28506643,1.1916744,0.11306043,0.519935,1,576,"tags=7%, list=4%, signal=7%",Tfh_TC
GO_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,GO_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,,73,0.32089296,1.1923178,0.17716536,0.5188618,1,3001,"tags=33%, list=22%, signal=42%",Tfh_TC
GO_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,GO_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,,78,0.3164467,1.1924398,0.15969582,0.5193664,1,1723,"tags=23%, list=13%, signal=26%",Tfh_TC
GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION,GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION,,38,0.3693278,1.1926247,0.19626169,0.5196488,1,4132,"tags=45%, list=31%, signal=64%",Tfh_TC
GO_ARTERY_MORPHOGENESIS,GO_ARTERY_MORPHOGENESIS,,43,0.35685682,1.1930575,0.18393235,0.5192164,1,1745,"tags=19%, list=13%, signal=21%",Tfh_TC
GO_DNA_DEALKYLATION,GO_DNA_DEALKYLATION,,24,0.3928418,1.1948507,0.21789883,0.5149563,1,1370,"tags=29%, list=10%, signal=32%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,,114,0.30043757,1.1948662,0.13257575,0.5157477,1,2124,"tags=19%, list=16%, signal=23%",Tfh_TC
GO_SPINDLE_ORGANIZATION,GO_SPINDLE_ORGANIZATION,,157,0.28578812,1.1949993,0.13043478,0.5161847,1,1838,"tags=22%, list=14%, signal=25%",Tfh_TC
GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY,GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY,,43,0.35185,1.1963819,0.18997912,0.5131339,1,1562,"tags=21%, list=12%, signal=24%",Tfh_TC
GO_HISTONE_H2A_ACETYLATION,GO_HISTONE_H2A_ACETYLATION,,15,0.4601769,1.197153,0.226,0.5118372,1,1631,"tags=33%, list=12%, signal=38%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY,GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY,,197,0.2790058,1.1973442,0.09055877,0.51216364,1,1501,"tags=16%, list=11%, signal=17%",Tfh_TC
GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,,155,0.28576878,1.198775,0.1042471,0.5089478,1,2548,"tags=24%, list=19%, signal=29%",Tfh_TC
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS,GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS,,31,0.38263568,1.1989417,0.21330725,0.5092953,1,1576,"tags=26%, list=12%, signal=29%",Tfh_TC
GO_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,GO_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,,82,0.31766048,1.1990739,0.16101696,0.50971997,1,3300,"tags=37%, list=24%, signal=48%",Tfh_TC
GO_SOMATIC_STEM_CELL_DIVISION,GO_SOMATIC_STEM_CELL_DIVISION,,18,0.4396372,1.1992933,0.20967741,0.5099315,1,2105,"tags=28%, list=16%, signal=33%",Tfh_TC
GO_DNA_RECOMBINATION,GO_DNA_RECOMBINATION,,236,0.27322727,1.1995127,0.08429119,0.51014686,1,2171,"tags=21%, list=16%, signal=24%",Tfh_TC
GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,,80,0.3207514,1.2001033,0.1392157,0.50938797,1,1492,"tags=19%, list=11%, signal=21%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,,73,0.3221338,1.2007462,0.14951456,0.50846016,1,1342,"tags=22%, list=10%, signal=24%",Tfh_TC
GO_BEHAVIOR,GO_BEHAVIOR,,388,0.25822353,1.2008424,0.04710145,0.5089999,1,3606,"tags=33%, list=27%, signal=44%",Tfh_TC
GO_DETERMINATION_OF_HEART_LEFT_RIGHT_ASYMMETRY,GO_DETERMINATION_OF_HEART_LEFT_RIGHT_ASYMMETRY,,42,0.3545454,1.2012705,0.18363273,0.5085761,1,3665,"tags=43%, list=27%, signal=59%",Tfh_TC
GO_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,GO_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,,30,0.37984577,1.2027895,0.1880998,0.5050111,1,4132,"tags=47%, list=31%, signal=67%",Tfh_TC
GO_METHYLATION_DEPENDENT_CHROMATIN_SILENCING,GO_METHYLATION_DEPENDENT_CHROMATIN_SILENCING,,17,0.43603763,1.2028753,0.23883495,0.5055993,1,2935,"tags=41%, list=22%, signal=53%",Tfh_TC
GO_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS,GO_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS,,25,0.40620983,1.2032949,0.17916666,0.50525165,1,1340,"tags=24%, list=10%, signal=27%",Tfh_TC
GO_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,GO_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,,97,0.30897653,1.2033479,0.1299435,0.5059375,1,2487,"tags=31%, list=18%, signal=38%",Tfh_TC
GO_DNA_MODIFICATION,GO_DNA_MODIFICATION,,88,0.31641516,1.2037566,0.13717695,0.505708,1,2712,"tags=30%, list=20%, signal=37%",Tfh_TC
GO_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY,GO_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY,,45,0.3522893,1.2041861,0.17782027,0.50529903,1,2326,"tags=27%, list=17%, signal=32%",Tfh_TC
GO_GERMINAL_CENTER_FORMATION,GO_GERMINAL_CENTER_FORMATION,,15,0.45719185,1.2042954,0.20724346,0.5058012,1,2057,"tags=33%, list=15%, signal=39%",Tfh_TC
GO_FORELIMB_MORPHOGENESIS,GO_FORELIMB_MORPHOGENESIS,,22,0.41537392,1.2058295,0.21073559,0.50239867,1,4692,"tags=59%, list=35%, signal=90%",Tfh_TC
GO_DENDRITIC_SPINE_MAINTENANCE,GO_DENDRITIC_SPINE_MAINTENANCE,,16,0.4583486,1.2064579,0.22047244,0.5014468,1,1459,"tags=31%, list=11%, signal=35%",Tfh_TC
GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT,GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT,,19,0.4272014,1.2065305,0.218,0.5020869,1,3048,"tags=47%, list=23%, signal=61%",Tfh_TC
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,,49,0.35382506,1.206615,0.1988417,0.5026566,1,1203,"tags=20%, list=9%, signal=22%",Tfh_TC
GO_CELLULAR_RESPONSE_TO_VITAMIN_D,GO_CELLULAR_RESPONSE_TO_VITAMIN_D,,17,0.43903783,1.2067456,0.22179732,0.50312924,1,3103,"tags=47%, list=23%, signal=61%",Tfh_TC
GO_MUSCLE_STRUCTURE_DEVELOPMENT,GO_MUSCLE_STRUCTURE_DEVELOPMENT,,454,0.25862923,1.2075409,0.036697246,0.50180906,1,3088,"tags=25%, list=23%, signal=32%",Tfh_TC
GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,,47,0.35091373,1.207635,0.18737271,0.50239605,1,3894,"tags=45%, list=29%, signal=63%",Tfh_TC
GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,,134,0.29481184,1.2081361,0.09784736,0.50181895,1,2587,"tags=24%, list=19%, signal=29%",Tfh_TC
GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,,201,0.2804779,1.2084993,0.07858546,0.5016724,1,2080,"tags=22%, list=15%, signal=26%",Tfh_TC
GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,,33,0.3784469,1.2089776,0.18285714,0.50109774,1,1562,"tags=21%, list=12%, signal=24%",Tfh_TC
GO_REGULATION_OF_PROTEIN_SUMOYLATION,GO_REGULATION_OF_PROTEIN_SUMOYLATION,,19,0.4364071,1.2091786,0.20724346,0.5013386,1,2948,"tags=53%, list=22%, signal=67%",Tfh_TC
GO_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,GO_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,,16,0.45147297,1.2101451,0.21428572,0.4995436,1,2460,"tags=44%, list=18%, signal=53%",Tfh_TC
GO_CLATHRIN_DEPENDENT_ENDOCYTOSIS,GO_CLATHRIN_DEPENDENT_ENDOCYTOSIS,,39,0.36484054,1.2107685,0.16938776,0.49861392,1,2872,"tags=38%, list=21%, signal=49%",Tfh_TC
GO_SNARE_COMPLEX_ASSEMBLY,GO_SNARE_COMPLEX_ASSEMBLY,,15,0.46645486,1.2111349,0.23818898,0.49847567,1,3206,"tags=47%, list=24%, signal=61%",Tfh_TC
