gene_name,B6-1-Tn,B6-2-Tn,B6-3-Tn,B6-4-Tn,TC1-Tn,TC2-Tn,TC4-Tn
Gm12058,3,6,2,2,1,1,2
Gm12059,1,0,0,0,0,0,0
Gm12060,1,1,1,2,0,1,0
Gm12061,2,0,0,0,0,0,0
Gm12063,0,0,0,0,0,0,0
Gm12067,0,0,0,0,0,0,0
Gm12068,0,0,0,0,1,2,0
Gm12070,2,3,1,1,4,2,0
Gm12074,1,0,0,1,0,0,0
Gm12075,0,0,0,0,0,0,0
Gm12079,0,0,0,0,0,0,0
Gm12085,0,0,0,0,0,0,0
Gm12089,1,1,0,0,1,1,0
Gm12090,0,0,0,0,2,0,0
Gm12091,0,0,0,0,0,0,0
Gm12093,0,0,0,0,0,0,0
Gm12094,0,0,3,1,1,0,0
Gm12096,0,1,0,0,0,0,0
Gm12097,5,2,2,6,4,6,3
Gm12098,1,0,0,0,0,0,0
Gm12099,0,0,0,0,0,0,0
Gm12101,0,0,0,0,0,0,0
Gm12103,0,0,0,0,0,0,0
Gm12104,0,0,0,1,0,0,0
Gm12105,0,0,0,0,3,1,0
Gm12107,49,37,48,41,23,20,30
Gm12108,0,0,1,0,1,0,0
Gm12109,0,0,3,0,1,0,0
Gm12110,0,0,0,0,0,0,0
Gm12112,0,0,0,0,0,0,1
Gm12115,2,0,2,2,2,0,1
Gm12117,0,1,0,1,0,1,0
Gm12118,0,0,0,0,0,0,0
Gm12120,0,0,0,0,0,0,0
Gm12121,0,3,2,1,4,3,1
Gm12123,0,0,1,0,0,0,0
Gm12129,1,1,1,1,0,0,0
Gm12136,1,0,0,1,0,2,1
Gm12138,0,0,1,0,0,0,0
Gm12140,0,0,0,0,0,0,0
Gm12142,0,0,0,0,0,0,0
Gm12146,0,0,0,0,0,0,1
Gm12148,0,0,0,0,0,0,0
Gm12151,0,0,0,1,0,0,0
Gm12152,0,0,1,0,0,0,0
Gm12161,0,1,0,1,0,0,0
Gm12163,0,0,0,0,0,0,0
Gm12164,0,0,0,0,0,0,0
Gm12165,2,2,3,0,3,1,1
Gm12166,12,15,12,8,14,9,8
Gm12167,0,1,0,0,4,8,13
Gm12168,0,1,1,2,0,3,0
Gm12169,0,0,0,0,0,0,0
Gm12171,0,1,1,0,0,0,0
Gm12173,0,0,0,0,0,0,0
Gm12174,47,38,44,24,30,22,32
Gm12176,0,1,0,0,1,0,0
Gm12178,0,0,1,0,2,0,1
Gm12180,0,1,0,0,0,0,0
Gm12182,1,0,4,3,0,2,1
Gm12183,73,74,66,59,116,89,116
Gm12184,7,10,5,12,11,7,5
Gm12185,170,158,162,206,193,137,219
Gm12186,4,7,1,6,7,4,6
Gm12187,1,1,2,0,0,1,0
Gm12188,3,1,1,2,0,4,2
Gm12189,0,0,0,0,0,0,0
Gm12191,3,4,2,0,1,0,3
Gm12192,0,0,0,0,0,0,0
Gm12194,1,1,0,0,1,0,2
Gm12195,0,0,0,0,0,0,1
Gm12196,2,2,0,1,0,0,0
Gm12198,0,0,0,0,0,0,0
Gm12201,0,0,0,0,0,0,0
Gm12204,0,0,1,0,2,1,2
Gm12205,0,0,0,0,0,0,0
Gm12207,13,11,10,14,58,67,46
Gm12208,6,1,0,4,4,3,4
Gm12214,0,0,0,0,0,0,0
Gm12216,142,117,114,125,132,117,177
Gm12217,0,0,0,0,0,0,0
Gm12218,1,0,0,0,0,0,0
Gm12219,0,0,0,0,0,0,0
Gm12221,0,0,0,1,0,2,1
Gm12222,0,0,1,0,0,0,0
Gm12226,0,0,0,0,0,2,0
Gm12227,1,2,0,0,1,1,3
Gm12229,0,0,0,1,0,0,2
Gm12230,1,1,0,0,0,0,0
Gm12231,11,6,7,7,4,1,3
Gm12235,0,1,0,0,0,0,0
Gm12236,0,0,0,0,0,0,0
Gm12240,0,0,0,0,0,0,0
Gm12241,0,0,0,0,0,0,0
Gm12242,0,0,1,0,0,0,0
Gm12243,0,0,0,0,0,0,0
Gm12244,0,0,0,1,0,0,1
Gm12245,0,0,0,0,0,0,0
Gm12246,0,0,0,0,0,0,0
Gm12247,4,2,2,5,3,1,2
Gm12250,673,665,673,703,538,313,534
Gm12251,1,4,2,0,1,1,2
Gm12253,1,0,0,0,0,0,0
Gm12254,10,7,8,8,3,1,4
Gm12255,0,0,0,0,0,0,0
Gm12256,0,0,0,1,1,0,0
Gm12257,0,0,0,0,0,4,1
Gm12258,284,346,288,328,115,101,143
Gm12259,2,6,1,1,9,7,10
Gm12260,0,0,0,0,2,0,0
Gm12261,0,0,0,0,0,0,0
Gm12263,16,5,12,18,14,11,11
Gm12264,1,0,0,0,0,0,0
Gm12265,0,0,0,0,0,0,0
Gm12266,0,0,0,0,1,0,0
Gm12267,0,0,1,0,1,0,0
Gm12268,1,0,0,2,2,0,2
Gm12269,0,0,0,0,0,0,0
Gm12271,0,0,0,0,0,0,0
Gm12273,0,0,0,0,0,0,0
Gm12274,0,0,0,0,0,0,2
Gm12275,0,0,2,0,0,0,0
Gm12276,10,13,8,12,23,23,14
Gm12278,0,0,0,0,0,0,0
Gm12279,3,1,2,1,2,3,3
Gm12280,1,0,0,0,0,0,0
Gm12281,1,0,0,0,0,0,0
Gm12285,0,0,0,0,0,0,0
Gm12286,0,1,1,0,1,0,1
Gm12289,0,1,1,0,1,2,0
Gm12290,7,7,4,3,6,3,3
Gm12291,0,0,0,0,0,0,0
Gm12299,0,0,0,0,1,0,0
Gm12303,0,0,0,0,0,0,0
Gm12305,5,4,3,6,4,0,5
Gm12306,0,0,0,0,0,0,0
Gm12307,0,0,0,0,1,1,0
Gm12309,0,0,1,0,0,0,0
Gm12311,0,0,0,0,0,0,0
Gm12312,2,3,0,0,0,1,1
Gm12314,2,0,0,2,1,0,1
Gm12315,2,1,1,1,2,0,1
Gm12316,0,0,1,2,1,1,4
Gm12318,0,0,0,0,0,0,0
Gm12319,23,21,14,22,28,29,19
Gm12320,0,0,0,0,0,0,0
Gm12321,0,1,0,0,0,0,0
Gm12322,0,1,0,2,2,1,1
Gm12328,5,2,3,5,6,2,2
Gm12331,0,1,0,0,0,0,0
Gm12332,0,0,0,0,1,0,1
Gm12335,0,0,0,0,0,0,0
Gm12337,0,0,0,0,0,0,0
Gm12338,4,3,3,2,0,4,2
Gm12340,0,0,0,1,0,1,0
Gm12341,0,1,0,0,1,0,0
Gm12344,0,0,0,0,0,0,1
Gm12345,2,2,1,1,2,2,0
Gm12346,5,3,3,2,8,5,3
Gm12348,0,0,0,0,0,0,0
Gm12349,0,0,0,0,0,0,0
Gm12350,1,3,1,2,1,0,0
Gm12351,1,0,0,0,0,0,0
Gm12352,0,0,1,1,0,0,0
Gm12353,3,5,5,0,0,1,2
Gm12355,8,2,9,6,5,1,4
Gm12356,2,2,1,1,5,1,0
Gm12359,21,19,28,19,19,15,22
Gm12362,1,0,0,0,0,0,1
Gm12366,8,1,2,4,2,1,2
Gm12367,0,0,0,2,1,0,1
Gm12369,0,0,0,0,0,0,0
Gm12372,0,0,0,0,0,0,0
Gm12377,0,0,0,0,0,0,0
Gm12380,0,0,0,0,0,0,0
Gm12382,0,0,1,0,0,0,0
Gm12384,0,0,0,0,0,0,0
Gm12387,0,0,0,0,0,0,0
Gm12389,2,0,0,0,0,0,0
Gm12390,0,1,0,1,0,0,2
Gm12394,1,0,0,0,0,1,0
Gm12396,4,2,2,6,2,2,3
Gm12397,0,0,1,0,0,1,0
Gm12401,0,0,0,0,0,0,0
Gm12402,0,0,0,0,0,0,0
Gm12403,2,1,1,4,5,5,10
Gm12404,0,0,0,0,0,0,0
Gm12409,2,1,1,2,1,0,0
Gm12411,1,0,0,0,0,0,0
Gm12416,2,1,3,1,2,1,2
Gm12418,1,0,0,1,0,1,1
Gm12419,1,0,0,1,0,0,0
Gm12420,0,0,0,0,0,0,0
Gm12421,1,0,0,1,1,0,0
Gm12422,0,0,1,0,0,0,0
Gm12424,6,3,6,12,12,20,16
Gm12428,0,0,0,0,0,2,0
Gm12429,0,0,0,0,0,0,1
Gm12430,5,2,1,3,2,1,1
Gm12435,3,0,0,2,5,0,1
Gm12444,0,0,1,0,1,0,1
Gm12445,0,3,0,2,0,1,1
Gm12447,0,1,0,0,0,0,0
Gm12452,0,0,0,0,0,0,0
Gm12454,37,43,24,45,43,43,38
Gm12455,0,0,0,0,0,0,0
Gm12458,0,0,0,0,0,0,1
Gm12460,0,0,0,0,0,0,0
Gm12461,0,0,0,0,0,0,0
Gm12462,0,0,0,0,0,0,0
Gm12463,1,0,0,0,0,0,0
Gm12464,2,2,0,0,0,0,0
Gm12466,0,0,0,1,0,1,0
Gm12468,6,4,3,8,3,1,2
Gm12469,0,1,0,1,1,1,0
Gm12470,0,0,0,0,1,0,0
Gm12472,0,0,1,1,9,7,4
Gm12474,124,100,110,120,119,99,125
Gm12475,0,0,1,0,0,0,0
Gm12479,0,0,0,0,0,0,0
Gm12480,0,0,0,0,0,0,0
Gm12481,10,5,3,6,3,3,4
Gm12482,3,1,2,2,0,0,0
Gm12486,0,0,0,0,0,0,0
Gm12488,0,0,0,0,0,0,0
Gm12490,0,0,0,0,0,0,0
Gm12492,1,1,0,0,1,0,1
Gm12495,0,0,1,0,0,0,0
Gm12497,0,0,0,1,0,0,0
Gm12498,0,0,0,0,0,0,0
Gm12500,1,1,4,0,0,1,0
Gm12501,0,0,0,0,0,0,0
Gm12502,0,1,1,2,1,1,1
Gm12503,1,2,3,0,0,7,4
Gm12504,5,3,2,4,3,3,4
Gm12505,0,0,0,0,0,1,0
Gm12508,0,1,2,2,1,1,0
Gm12511,0,0,0,0,0,0,0
Gm12513,0,0,1,0,0,0,0
Gm12517,0,0,0,0,1,0,0
Gm12522,2,1,0,0,0,0,0
Gm12527,0,0,0,0,0,0,0
Gm12529,0,1,0,0,1,0,0
Gm12531,1,0,1,1,0,1,0
Gm12532,0,0,0,0,0,0,0
Gm12534,0,0,0,1,1,0,0
Gm12536,1,0,0,0,0,0,0
Gm12537,1,1,0,0,0,0,1
Gm12538,0,1,1,0,0,0,0
Gm12540,0,0,0,0,2,0,0
Gm12543,0,0,0,0,1,2,0
Gm12565,1,0,0,3,0,0,0
Gm12568,1,4,2,1,2,3,8
Gm12570,0,0,0,0,0,0,0
Gm12571,0,1,0,1,4,2,2
Gm12577,0,0,0,0,0,0,1
Gm12582,0,0,0,0,0,0,0
Gm12583,5,1,3,5,1,3,2
Gm12587,0,0,0,0,0,0,0
Gm12589,0,0,0,0,0,0,0
Gm12592,19,22,11,24,29,23,35
Gm12593,0,0,0,0,0,0,0
Gm12596,11,15,3,5,3,3,3
Gm12598,0,0,0,0,0,0,0
Gm12599,0,0,0,0,0,0,0
Gm12607,0,0,0,0,0,0,0
Gm12608,0,0,0,0,0,0,0
Gm12609,0,0,0,0,0,0,0
Gm12610,0,0,0,0,0,0,0
Gm12611,0,2,1,0,0,0,0
Gm12618,0,1,0,0,1,1,0
Gm12630,3,2,1,0,0,3,1
Gm12631,2,1,0,3,1,2,3
Gm12632,1,0,0,0,0,2,0
Gm12634,0,0,0,0,1,0,0
Gm12641,0,0,0,0,0,0,2
Gm12642,1,1,1,0,4,0,1
Gm12643,0,0,0,0,0,0,0
Gm12648,0,0,0,0,0,0,0
Gm12650,0,0,0,0,0,0,0
Gm12655,22,53,34,40,29,36,27
Gm12656,0,0,0,0,0,0,0
Gm12657,0,1,2,0,1,0,2
Gm12660,2,0,2,0,4,2,2
Gm12663,1,1,1,0,1,1,1
Gm12666,0,0,0,0,0,0,0
Gm12669,7,11,2,5,4,2,4
Gm12671,0,0,0,0,0,0,0
Gm12676,0,0,0,0,0,0,0
Gm12678,0,0,0,0,0,0,0
Gm12679,0,0,0,0,0,0,0
Gm12684,0,0,1,0,0,0,0
Gm12688,0,0,0,0,0,0,0
Gm12689,0,0,1,1,0,2,2
Gm12691,0,0,0,1,0,0,0
Gm12693,3,1,4,1,0,0,2
Gm12694,0,0,0,0,1,0,1
Gm12696,8,5,8,7,5,10,3
Gm12700,0,0,0,0,0,0,0
Gm12703,0,0,0,0,2,2,0
Gm12704,5,2,4,3,4,1,3
Gm12708,0,0,1,1,0,0,0
Gm12709,0,0,0,0,0,0,0
Gm12710,0,0,0,0,0,0,0
Gm12711,0,0,0,0,0,0,0
Gm12712,3,2,1,0,2,1,2
Gm12713,0,0,0,0,0,1,1
Gm12714,0,0,0,0,0,0,0
Gm12715,2,5,3,0,5,3,5
Gm12716,0,1,0,0,0,0,0
Gm12718,0,0,0,0,1,0,0
Gm12722,0,0,1,2,1,0,1
Gm12726,2,0,0,3,0,0,1
Gm12727,0,0,0,0,1,0,0
Gm12728,0,1,0,1,0,0,1
Gm12732,0,0,0,0,0,0,0
Gm12733,1,0,0,0,0,0,1
Gm12734,2,4,0,0,3,1,3
Gm12735,2,1,3,2,1,1,3
Gm12737,0,0,1,0,2,2,0
Gm12738,0,0,0,0,0,0,0
Gm12739,0,1,0,0,0,0,0
Gm12742,0,0,0,1,0,2,1
Gm12743,10,26,13,14,16,3,16
Gm12744,0,0,0,0,0,0,0
Gm12745,0,0,0,0,0,0,0
Gm12746,0,1,0,0,0,0,0
Gm12749,0,2,0,0,0,0,2
Gm12751,1,1,1,1,0,3,2
Gm12753,0,0,0,1,0,0,0
Gm12754,0,0,0,0,0,0,0
Gm12755,0,0,0,0,1,0,0
Gm12757,1,1,0,0,0,0,0
Gm12758,1,2,0,1,1,0,0
Gm12760,2,0,4,2,0,1,0
Gm12762,0,0,0,0,1,0,1
Gm12764,97,101,87,122,124,95,118
Gm12766,0,0,0,0,0,0,0
Gm12778,3,0,2,1,4,2,5
Gm12781,0,0,0,0,0,0,0
Gm12785,0,0,2,0,0,1,1
Gm12791,3,5,1,4,2,1,3
Gm12792,0,0,0,0,0,0,0
Gm12796,0,2,0,0,0,0,1
Gm12798,0,5,2,2,2,2,2
Gm12799,4,4,7,5,9,2,6
Gm128,6,6,8,9,5,2,6
Gm12802,0,0,0,0,0,0,0
Gm12804,2,0,0,0,1,0,0
Gm12807,0,0,0,0,1,1,0
Gm12811,0,0,0,0,0,0,0
Gm12816,3,2,4,2,2,1,1
Gm12818,1,0,1,0,0,1,1
Gm12821,0,1,0,0,0,1,0
Gm12829,0,0,0,0,0,0,0
Gm12833,0,0,0,0,0,0,0
Gm12834,0,1,1,0,1,0,1
Gm12838,1,1,0,0,0,0,0
Gm12840,1,0,0,1,0,0,0
Gm12841,0,0,0,0,0,0,0
Gm12842,0,0,0,0,0,0,0
Gm12843,2,1,1,3,1,2,3
Gm12844,10,4,5,7,4,4,4
Gm12846,0,0,0,0,2,0,1
Gm12847,24,23,17,18,5,6,15
Gm12848,1,2,1,0,0,0,0
Gm12850,2,0,0,0,1,2,3
Gm12852,0,0,1,0,0,0,1
Gm12854,1,0,2,0,3,0,0
Gm12857,2,2,1,0,1,2,1
Gm12858,0,0,0,0,0,1,0
Gm12860,0,0,0,0,0,0,0
Gm12864,1,0,1,0,0,1,1
Gm12869,0,0,0,0,0,0,0
Gm12870,0,1,0,0,0,0,0
Gm12871,0,0,0,0,0,0,0
Gm12872,0,1,0,0,0,0,0
Gm12873,0,0,0,0,0,0,0
Gm12881,0,0,0,0,0,0,0
Gm12882,0,0,0,0,0,0,0
Gm12892,3,1,0,0,0,0,0
Gm12900,0,0,0,0,0,0,0
Gm12901,0,0,0,0,0,0,0
Gm12902,2,2,3,5,5,5,5
Gm12904,0,0,0,1,0,1,0
Gm12905,1,2,0,0,2,2,2
Gm12906,3,1,1,1,2,0,1
Gm12912,1,2,3,0,4,0,1
Gm12915,0,1,0,0,0,0,0
Gm12917,4,3,6,7,8,8,10
Gm12918,0,0,0,0,0,0,0
Gm12919,0,0,0,0,0,0,0
Gm12920,0,0,0,0,0,0,0
Gm12922,1,0,1,1,0,1,0
Gm12925,0,0,0,0,0,0,0
Gm12926,0,0,0,0,0,0,0
Gm12928,1,0,0,1,2,0,1
Gm12929,7,4,8,6,4,3,9
Gm12932,25,20,21,23,29,22,33
Gm12933,3,3,2,3,4,4,1
Gm12934,0,0,0,0,0,0,0
Gm12936,1,2,2,1,0,0,0
Gm12940,313,330,346,457,642,720,763
Gm12941,3,1,3,6,5,4,4
Gm12942,146,137,131,93,64,47,56
Gm12943,0,0,0,0,0,0,0
Gm12944,0,2,1,1,1,0,1
Gm12946,0,0,0,0,1,0,3
Gm12947,1,0,0,0,0,0,0
Gm12950,0,0,0,0,0,0,0
Gm12951,0,0,0,0,0,0,0
Gm12953,0,0,0,2,3,4,3
Gm12955,1,1,0,0,1,0,0
Gm12956,0,0,1,0,0,0,0
Gm12957,0,0,0,0,0,0,0
Gm12960,1,0,2,0,0,0,0
Gm12961,0,0,1,0,0,0,0
Gm12962,0,0,0,0,0,0,0
Gm12963,0,0,0,0,0,0,0
Gm12966,13,12,11,8,34,22,29
Gm12967,0,0,0,1,0,0,0
Gm12968,0,0,0,0,0,0,0
Gm12969,1,0,0,0,0,0,1
Gm12971,1,4,0,4,0,1,0
Gm12972,0,0,0,0,0,0,0
Gm12974,2,0,1,0,2,1,4
Gm12977,0,0,0,0,0,1,0
Gm12979,0,0,0,0,0,0,0
Gm12981,0,0,0,1,1,2,3
Gm12985,0,0,0,0,0,2,1
Gm12986,0,0,0,0,0,0,1
Gm12987,0,1,0,1,2,1,3
Gm12988,3,2,0,1,0,0,0
Gm12989,1,0,1,3,2,0,1
Gm12990,1,1,0,4,2,0,1
Gm12991,0,0,0,0,0,0,0
Gm12992,88,69,78,69,122,95,109
Gm12993,0,0,0,0,0,0,0
Gm12994,0,0,0,0,0,0,0
Gm12996,1,0,1,0,0,0,0
Gm12998,0,0,0,0,0,0,0
Gm12999,1,0,0,1,0,0,0
Gm13006,0,0,0,0,0,0,0
Gm13007,0,0,0,0,0,0,0
Gm13008,0,0,0,0,0,0,1
Gm13009,0,0,1,0,1,0,0
Gm13012,143,139,145,134,130,108,150
Gm13013,0,0,0,0,0,0,0
Gm13015,0,0,0,0,0,0,0
Gm13019,0,0,0,0,0,0,0
Gm13022,0,0,1,0,0,1,1
Gm13024,0,0,0,0,0,0,0
Gm13031,13,10,14,8,10,5,12
Gm13032,13,10,15,9,5,6,9
Gm13033,2,1,0,1,3,5,4
Gm13034,1,1,0,0,0,1,0
Gm13038,0,0,0,0,0,0,0
Gm13039,0,0,0,0,0,0,1
Gm13042,0,0,0,0,1,0,0
Gm13047,3,2,1,1,0,0,0
Gm1305,0,0,0,0,0,0,0
Gm13050,45,36,34,36,49,21,34
Gm13051,0,6,6,10,6,3,3
Gm13054,3,5,4,5,5,10,11
Gm13056,0,0,0,0,0,0,0
Gm13063,0,0,0,0,0,0,0
Gm13066,0,0,0,0,0,0,0
Gm13071,7,9,10,14,25,17,22
Gm13075,0,0,0,0,0,0,1
Gm13077,1,0,1,1,0,0,0
Gm13080,2,1,2,0,1,0,1
Gm13082,1,2,0,0,1,0,0
Gm13091,192,177,144,190,157,126,173
Gm13092,3,5,5,3,3,0,1
Gm13094,1,0,0,0,0,0,0
Gm13096,0,0,0,0,0,0,0
Gm13104,1,0,0,0,0,0,0
Gm13118,0,0,0,0,0,0,0
Gm13121,1,0,0,0,0,0,0
Gm13123,0,1,0,0,1,1,0
Gm13126,0,0,0,0,0,0,0
Gm13127,12,8,16,11,12,10,15
Gm13131,0,0,0,0,0,0,0
Gm13132,0,0,0,0,0,0,0
Gm13133,0,0,0,0,0,0,0
Gm13135,0,0,0,0,0,0,0
Gm13136,3,5,1,1,2,4,3
Gm13139,45,44,41,36,21,24,28
Gm13140,1,0,0,0,3,0,1
Gm13141,1,0,2,0,0,2,0
Gm13142,3,3,4,4,5,0,6
Gm13145,6,1,0,1,0,4,6
Gm13146,0,0,0,0,1,1,0
Gm13147,0,2,3,1,2,3,0
Gm13148,1,0,0,0,0,0,0
Gm13150,0,0,0,0,0,0,0
Gm13151,5,8,5,10,3,12,6
Gm13152,7,5,5,8,6,4,7
Gm13154,5,9,5,9,2,9,8
Gm13156,0,0,1,0,1,0,0
Gm13157,645,469,555,528,442,355,448
Gm13160,0,0,0,0,0,2,0
Gm13162,0,1,0,0,0,0,0
Gm13166,4,4,0,6,0,5,7
Gm13169,1,0,0,0,0,0,0
Gm13170,0,0,0,0,0,0,0
Gm13171,0,0,0,0,0,0,0
Gm13172,0,0,2,0,0,0,0
Gm13179,2,1,0,1,1,0,0
Gm13181,0,1,1,1,1,2,1
Gm13182,0,0,0,0,0,0,0
Gm13183,0,0,0,0,0,0,0
Gm13184,0,0,0,2,2,2,2
Gm13185,0,0,0,0,0,0,0
Gm13186,0,0,1,0,0,0,0
Gm13187,0,0,0,0,0,0,0
Gm13192,6,3,3,2,1,1,1
Gm13194,3,4,5,6,8,4,6
Gm13196,1,0,0,0,0,0,0
Gm13198,0,0,0,0,0,0,0
Gm13199,5,2,4,5,8,5,6
Gm13200,1,0,0,0,0,0,0
Gm13201,3,0,0,1,1,1,2
Gm13202,2,2,1,1,1,0,3
Gm13203,0,0,0,0,0,0,0
Gm13204,0,0,0,1,0,0,0
Gm13205,26,25,34,40,26,26,36
Gm13207,0,0,0,0,0,0,0
Gm13209,0,0,0,0,0,0,0
Gm13211,0,0,0,0,0,0,0
Gm13212,297,287,310,287,227,175,253
Gm13213,3,2,0,3,3,0,4
Gm13214,0,0,0,0,0,0,0
Gm13215,0,1,3,4,2,0,1
Gm13216,4,1,3,1,3,2,5
Gm13217,3,0,0,1,2,1,0
Gm13218,0,0,0,0,1,0,0
Gm13221,0,0,0,0,0,0,0
Gm13225,2,2,1,4,2,3,0
Gm13226,1,1,1,0,0,2,1
Gm13228,0,0,0,0,0,0,0
Gm13230,2,1,0,1,0,0,1
Gm13231,1,0,0,0,0,0,0
Gm13234,0,0,0,0,0,0,0
Gm13235,0,1,1,0,0,0,0
Gm13237,0,0,0,0,0,0,0
Gm13238,0,0,1,1,3,0,1
Gm13241,1,2,3,0,4,1,1
Gm13242,2,0,1,0,0,0,0
Gm13244,2,2,3,0,0,0,1
Gm13245,4,1,4,4,2,1,3
Gm13246,0,0,0,0,0,0,0
Gm13247,1,0,4,2,0,0,0
Gm13248,10,8,2,18,6,8,11
Gm13251,52,51,31,38,36,27,34
Gm13252,1,0,0,0,0,1,1
Gm13256,4,7,6,3,3,3,4
Gm13259,0,0,0,0,3,0,0
Gm13260,0,0,0,0,0,0,0
Gm13261,0,0,0,3,2,2,0
Gm13263,0,0,0,0,0,0,0
Gm13264,1,0,0,0,0,0,0
Gm13268,0,0,0,2,0,0,1
Gm13270,8,11,16,18,8,3,6
Gm13272,0,0,0,0,0,0,1
Gm13274,1,0,1,3,1,0,0
Gm13275,0,1,0,0,0,0,0
Gm13277,0,0,0,0,0,0,0
Gm13279,0,0,0,0,0,0,0
Gm13282,0,0,0,0,0,0,0
Gm13283,0,0,0,1,1,1,0
Gm13284,0,0,0,0,0,0,1
Gm13285,0,2,0,0,0,0,0
Gm13286,0,0,0,0,0,0,0
Gm13287,0,0,0,0,0,0,0
Gm13288,0,0,0,0,0,0,1
Gm13291,0,0,0,0,0,0,0
Gm13292,1,0,0,0,0,0,0
Gm13293,20,18,23,13,15,13,18
Gm13294,7,6,3,1,1,7,3
Gm13296,0,3,0,0,0,0,0
Gm13297,0,0,0,0,0,0,0
Gm13305,0,0,0,0,0,0,0
Gm13307,3,1,7,3,1,3,1
Gm13310,0,0,0,1,0,0,0
Gm13312,0,0,0,1,0,0,0
Gm13313,0,0,0,0,0,0,0
Gm13315,0,1,0,0,0,0,1
Gm13316,0,0,0,0,0,0,0
Gm13320,0,0,0,0,0,0,0
Gm13321,0,0,0,0,0,0,1
Gm13326,0,1,1,0,1,1,0
Gm13328,2,1,0,0,3,0,1
Gm13330,0,0,0,0,0,0,0
Gm13331,2,4,4,10,3,2,2
Gm13332,0,0,0,0,0,0,0
Gm13333,1,0,0,1,0,0,1
Gm13337,0,0,1,0,0,0,0
Gm13339,0,0,0,0,0,0,0
Gm13340,13,24,16,16,14,14,10
Gm13341,9,6,7,13,4,2,3
Gm13342,0,0,0,0,0,0,0
Gm13343,0,0,0,0,0,0,0
Gm13345,0,0,0,0,0,0,0
Gm13346,0,0,0,0,0,0,0
Gm13347,0,0,1,0,0,0,0
Gm13349,0,0,0,0,0,0,0
Gm1335,0,0,0,1,0,0,1
Gm13350,0,0,0,0,0,0,0
Gm13351,1,0,0,0,1,1,0
Gm13352,1,0,0,0,0,0,0
Gm13356,0,1,1,0,0,1,0
Gm13357,1,1,0,0,6,9,11
Gm13359,1,0,1,0,0,0,0
Gm13360,0,0,0,0,1,1,0
Gm13361,0,0,0,0,1,0,0
Gm13363,0,0,0,0,0,0,0
Gm13365,1,0,0,0,0,0,2
Gm13368,0,0,0,0,0,0,0
Gm13369,0,0,0,0,0,0,0
Gm13370,0,0,1,0,0,3,0
Gm13371,0,0,0,0,0,0,0
Gm13372,0,0,0,0,0,0,0
Gm13373,0,0,0,0,0,0,0
Gm13375,4,3,6,3,1,3,2
Gm13378,0,0,0,0,1,0,0
Gm13379,0,0,1,0,0,0,0
Gm13383,0,0,0,0,0,0,0
Gm13384,0,0,0,1,0,0,0
Gm13385,0,0,0,0,0,0,0
Gm13387,4,2,0,2,4,2,3
Gm13391,0,0,0,0,0,0,0
Gm13392,0,0,0,0,0,0,0
Gm13394,0,3,1,0,2,1,2
Gm13397,0,0,0,0,0,0,0
Gm13398,0,0,1,0,0,0,0
Gm13401,0,0,0,0,0,0,0
Gm13404,0,1,0,1,0,0,0
Gm13408,4,3,5,6,2,0,3
Gm13410,6,5,2,0,3,3,2
Gm13413,4,5,3,0,5,2,1
Gm13414,0,1,2,1,1,1,0
Gm13415,0,0,0,0,0,0,2
Gm13416,2,0,0,0,1,0,1
Gm13418,0,0,0,0,0,0,0
Gm13420,0,0,0,0,1,0,0
Gm13421,9,13,13,14,13,9,14
Gm13422,5,2,1,3,1,3,1
Gm13423,3,6,3,8,5,2,8
Gm13425,0,0,0,0,0,0,0
Gm13427,1,1,0,0,0,0,0
Gm13428,0,0,0,0,0,0,0
Gm13429,0,0,0,0,0,0,0
Gm13430,0,0,0,0,0,0,0
Gm13431,0,0,0,0,0,0,0
Gm13432,0,0,0,0,2,0,1
Gm13433,0,0,0,0,0,0,0
Gm13435,0,0,0,0,0,0,0
Gm13436,739,701,684,613,504,419,451
Gm13437,0,0,4,1,0,0,0
Gm13443,1,1,3,2,0,2,2
Gm13444,0,0,0,0,0,0,0
Gm13445,1,0,0,0,0,0,0
Gm13448,0,0,0,0,0,0,0
Gm13450,1,2,1,0,2,0,1
Gm13453,1,1,1,0,0,1,1
Gm13456,171,164,136,145,93,83,88
Gm13461,5,6,8,3,4,7,5
Gm13462,0,0,0,0,0,0,0
Gm13464,0,0,0,1,1,0,0
Gm13466,0,0,1,1,1,0,1
Gm13472,0,0,1,2,1,2,0
Gm13477,0,0,0,0,0,0,0
Gm13478,0,0,0,0,0,0,0
Gm13480,0,0,0,0,0,1,0
Gm13481,0,0,0,1,0,0,1
Gm13483,0,1,1,0,2,1,1
Gm13486,0,0,0,0,0,0,0
Gm13487,0,1,0,3,0,0,0
Gm13489,0,0,0,0,0,0,1
Gm13493,2,2,2,0,0,1,1
Gm13494,0,0,0,0,0,0,0
Gm13495,0,0,0,0,0,0,0
Gm13496,4,7,4,0,2,1,2
Gm13498,1,1,2,2,3,1,1
Gm13499,0,0,0,0,0,0,0
Gm13500,0,0,0,0,0,0,0
Gm13501,0,1,0,0,0,0,0
Gm13502,0,0,1,0,0,1,0
Gm13503,1,0,0,0,0,0,0
Gm13504,0,0,1,0,1,0,0
Gm13505,0,0,0,0,0,0,0
Gm13508,1,0,0,0,0,1,1
Gm13509,50,42,50,41,50,46,40
Gm13510,0,0,1,0,0,1,0
Gm13511,0,0,0,0,0,0,0
